brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
vw, Touran,2019,Manual,7848.0,Petrol,,39.8,1.5,23999
vw, Polo,2018,Manual,8830.0,Petrol,145.0,64.2,1.0,12850
bmw, X5,2019,Automatic,6174.0,Diesel,145.0,37.7,3.0,47250
merc, SL CLASS,2016,Semi-Auto,35452.0,Diesel,30.0,70.6,2.1,18490
skoda, Yeti Outdoor,2015,Manual,26000.0,Diesel,145.0,55.4,2.0,11995
audi, A6,2016,Manual,28197.0,Diesel,30.0,61.4,2.0,16997
audi, A3,2016,Semi-Auto,37416.0,Diesel,30.0,62.8,2.0,14491
audi, A6,2016,Semi-Auto,15016.0,Diesel,30.0,61.4,2.0,19999
toyota, Aygo,2017,Manual,25912.0,Petrol,0.0,68.9,1.0,7290
merc, A Class,2019,Semi-Auto,16467.0,Diesel,145.0,65.7,1.5,18499
merc, C Class,2018,Semi-Auto,15383.0,Petrol,145.0,46.3,1.5,19998
audi, A4,2017,Automatic,24885.0,Petrol,,38.7,3.0,24750
vw, Golf,2017,Automatic,36810.0,Diesel,,57.7,2.0,16700
ford, Focus,2018,Manual,12929.0,Petrol,145.0,51.4,1.5,13500
merc, E Class,2010,Automatic,64723.0,Diesel,200.0,45.6,3.0,8850
vauxhall, Zafira,2016,Manual,27657.0,Petrol,200.0,42.2,1.4,9999
audi, A1,2017,Manual,37746.0,Petrol,30.0,55.4,1.4,11175
vw, Polo,2017,Manual,28178.0,Petrol,145.0,60.1,1.0,10490
vauxhall, Insignia,2014,Manual,77215.0,Diesel,30.0,,2.0,6495
hyundi, I30,2009,Manual,94000.0,Petrol,160.0,46.3,1.4,2000
skoda, Octavia,2017,Manual,30159.0,Diesel,145.0,67.3,1.6,11994
toyota, Yaris,2016,Manual,41074.0,Petrol,30.0,58.0,1.3,8995
ford, Kuga,2017,Manual,22096.0,Diesel,30.0,64.2,1.5,13697
ford, Fiesta,2017,Manual,25708.0,Petrol,0.0,65.7,1.0,9800
ford, Focus,2014,Manual,53500.0,Petrol,,,1.0,6800
audi, A1,2016,Manual,43000.0,Petrol,30.0,58.9,1.4,11990
merc, C Class,2019,Automatic,6370.0,Petrol,,44.1,1.5,24799
vauxhall, Corsa,2010,Automatic,71000.0,Petrol,145.0,47.9,1.4,4295
merc, C Class,2016,Semi-Auto,15804.0,Hybrid,0.0,134.5,2.0,21698
vauxhall, Corsa,2018,Manual,16970.0,Petrol,145.0,55.4,1.4,7799
merc, C Class,2019,Semi-Auto,1500.0,Petrol,145.0,45.6,1.5,26999
ford, Ka+,2018,Manual,1615.0,Petrol,145.0,57.7,1.2,8998
vauxhall, Zafira Tourer,2017,Automatic,27477.0,Petrol,200.0,,1.4,11275
vauxhall, Corsa,2019,Manual,9765.0,Petrol,,43.5,1.4,9471
ford, Fiesta,2017,Manual,20000.0,Petrol,,65.7,0.0,9999
ford, Fiesta,2018,Manual,15526.0,Petrol,145.0,62.8,1.0,12799
merc, V Class,2019,Semi-Auto,1096.0,Diesel,145.0,36.2,2.0,46980
merc, C Class,2019,Semi-Auto,7400.0,Petrol,145.0,30.4,3.0,41699
audi, A1,2020,Manual,3999.0,Petrol,145.0,47.9,1.0,21000
audi, Q5,2019,Automatic,11565.0,Diesel,145.0,38.2,2.0,36995
toyota, Yaris,2016,Manual,25345.0,Petrol,0.0,66.0,1.0,6495
vw, Golf,2018,Manual,9347.0,Petrol,145.0,55.4,1.5,18290
toyota, Auris,2017,Automatic,16401.0,Hybrid,140.0,78.5,1.8,17675
audi, A3,2016,Manual,30692.0,Petrol,30.0,60.1,1.4,16498
vw, Golf,2017,Semi-Auto,20000.0,Petrol,20.0,60.1,1.4,17495
vauxhall, Astra,2013,Manual,53000.0,Diesel,30.0,62.8,1.7,4995
vauxhall, Mokka X,2017,Automatic,30944.0,Petrol,160.0,43.5,1.4,11795
toyota, Yaris,2017,Manual,43859.0,Petrol,145.0,58.9,1.5,8790
skoda, Fabia,2015,Semi-Auto,46079.0,Diesel,0.0,78.5,1.4,7690
vauxhall, Grandland X,2019,Manual,1992.0,Diesel,,55.4,1.5,19165
merc, X-CLASS,2017,Automatic,23219.0,Diesel,140.0,35.8,2.3,24990
audi, Q3,2019,Semi-Auto,1335.0,Petrol,145.0,32.1,2.0,38990
toyota, Prius,2016,Automatic,31717.0,Hybrid,,94.1,1.8,16950
ford, Edge,2018,Automatic,8633.0,Diesel,145.0,47.9,2.0,26995
merc, A Class,2013,Semi-Auto,43507.0,Diesel,30.0,64.2,2.1,12490
ford, Edge,2017,Semi-Auto,24224.0,Diesel,150.0,48.7,2.0,20999
skoda, Octavia,2019,Semi-Auto,14457.0,Diesel,145.0,70.6,1.6,14898
bmw, 1 Series,2017,Manual,12312.0,Petrol,150.0,53.3,1.5,13490
hyundi, Kona,2019,Manual,9893.0,Petrol,145.0,44.1,1.0,14450
toyota, Yaris,2019,Automatic,2000.0,Hybrid,135.0,76.3,1.5,16291
bmw, 4 Series,2016,Semi-Auto,59907.0,Diesel,30.0,,2.0,13090
hyundi, I30,2010,Manual,82000.0,Petrol,160.0,46.3,1.4,2895
toyota, Aygo,2015,Manual,69664.0,Petrol,0.0,69.0,1.0,4998
vw, Passat,2019,Semi-Auto,5790.0,Petrol,150.0,39.2,1.5,23390
vw, Polo,2019,Manual,4436.0,Petrol,150.0,52.3,1.0,14999
vw, Polo,2019,Manual,3235.0,Petrol,145.0,49.6,1.0,17990
bmw, 4 Series,2017,Automatic,46913.0,Diesel,145.0,65.7,2.0,16600
merc, C Class,2019,Manual,551.0,Petrol,145.0,47.1,1.6,23879
vw, Golf,2015,Manual,33702.0,Petrol,200.0,39.8,2.0,17698
bmw, 3 Series,2016,Automatic,40337.0,Diesel,145.0,53.3,3.0,17950
vauxhall, Crossland X,2019,Manual,15727.0,Petrol,150.0,47.1,1.2,10498
vw, Tiguan,2018,Automatic,12908.0,Diesel,150.0,44.1,2.0,28940
skoda, Superb,2020,Semi-Auto,1000.0,Diesel,,47.1,2.0,26995
vw, Polo,2017,Manual,18683.0,Petrol,145.0,60.1,1.0,10498
audi, A3,2016,Automatic,48097.0,Petrol,30.0,58.9,1.4,12300
bmw, 1 Series,2014,Manual,34902.0,Petrol,145.0,,1.6,12990
ford, Focus,2019,Manual,3141.0,Petrol,145.0,60.1,1.0,14550
bmw, 3 Series,2013,Manual,48681.0,Petrol,150.0,47.9,1.6,8480
merc, E Class,2016,Semi-Auto,29511.0,Diesel,30.0,65.7,2.0,19998
ford, Fiesta,2018,Manual,5786.0,Petrol,,64.2,1.1,10497
toyota, Yaris,2015,Manual,29015.0,Petrol,0.0,66.0,1.0,6698
merc, A Class,2019,Semi-Auto,487.0,Diesel,145.0,65.7,1.5,26099
bmw, 2 Series,2019,Manual,123.0,Diesel,145.0,51.4,2.0,20638
vauxhall, Combo Life,2019,Manual,7555.0,Diesel,145.0,53.3,1.5,13998
vauxhall, Mokka X,2018,Manual,29858.0,Petrol,,39.2,1.4,12594
ford, Fiesta,2018,Manual,20088.0,Petrol,150.0,65.7,1.0,12595
merc, C Class,2015,Automatic,87980.0,Hybrid,0.0,134.5,2.0,13295
vauxhall, Zafira,2016,Manual,43961.0,Petrol,205.0,42.2,1.4,9690
skoda, Kodiaq,2018,Automatic,21356.0,Diesel,145.0,49.6,2.0,24990
toyota, Aygo,2018,Manual,8910.0,Petrol,150.0,68.9,1.0,8265
toyota, Corolla,2019,Automatic,17095.0,Hybrid,140.0,72.4,2.0,21999
skoda, Fabia,2019,Manual,13120.0,Petrol,145.0,57.7,1.0,9495
ford, Fiesta,2020,Manual,34.0,Petrol,,58.9,1.0,17499
toyota, Aygo,2019,Manual,2000.0,Petrol,145.0,57.7,1.0,10350
skoda, Octavia,2019,Semi-Auto,2965.0,Petrol,150.0,46.3,2.0,19490
audi, A5,2013,Manual,59773.0,Diesel,30.0,60.1,2.0,11998
toyota, GT86,2019,Manual,489.0,Petrol,145.0,33.2,2.0,27950
vauxhall, Astra,2008,Automatic,90000.0,Petrol,300.0,36.2,1.8,2485
vw, Golf,2019,Semi-Auto,9302.0,Diesel,145.0,49.6,2.0,23999
vw, Scirocco,2015,Manual,50183.0,Diesel,20.0,55.4,2.0,11998
ford, Fiesta,2019,Manual,,Petrol,145.0,58.9,1.0,15999
vw, Polo,2016,Manual,33513.0,Petrol,20.0,60.1,1.0,8991
skoda, Kodiaq,2017,Manual,23500.0,Petrol,145.0,40.9,1.4,20295
vauxhall, Corsa,2016,Manual,21287.0,Petrol,,,1.4,6298
toyota, Aygo,2017,Manual,14000.0,Petrol,145.0,68.9,1.0,7900
merc, C Class,2016,Manual,11638.0,Diesel,20.0,70.6,2.1,14499
bmw, 1 Series,2019,Manual,10532.0,Petrol,145.0,44.1,1.5,20875
vw, Sharan,2020,Semi-Auto,746.0,Petrol,145.0,32.5,1.4,28990
ford, Fiesta,2015,Manual,19212.0,Petrol,0.0,65.7,1.0,7998
hyundi, Tucson,2017,Semi-Auto,21700.0,Diesel,150.0,57.6,1.7,15299
hyundi, I20,2019,Manual,1485.0,Petrol,145.0,47.9,1.0,11780
merc, SL CLASS,2017,Automatic,21490.0,Diesel,145.0,70.6,2.1,18990
ford, B-MAX,2014,Manual,51090.0,Petrol,30.0,55.4,1.0,5750
audi, A1,2016,Manual,49347.0,Petrol,30.0,55.4,1.4,9705
vw, Golf,2019,Semi-Auto,3584.0,Petrol,145.0,,1.5,21626
vauxhall, Grandland X,2019,Automatic,13991.0,Diesel,145.0,57.7,1.5,17060
audi, TT,2017,Manual,37775.0,Diesel,,,2.0,17990
audi, A6,2016,Manual,13467.0,Diesel,30.0,61.4,2.0,18495
bmw, 3 Series,2014,Semi-Auto,68469.0,Diesel,,57.6,2.0,12360
vauxhall, Corsa,2018,Manual,15531.0,Petrol,145.0,48.7,1.4,11955
ford, Focus,2017,Manual,32299.0,Diesel,145.0,74.3,1.5,10350
vw, Polo,2019,Manual,13904.0,Petrol,145.0,,1.0,13250
merc, GLA Class,2019,Semi-Auto,4891.0,Diesel,145.0,64.2,2.1,25099
vw, Golf,2018,Manual,17080.0,Petrol,145.0,58.9,1.5,14491
vauxhall, Adam,2018,Manual,20861.0,Petrol,150.0,,1.2,8971
audi, A3,2015,Semi-Auto,31909.0,Diesel,30.0,64.2,2.0,11130
vw, Golf,2018,Manual,18189.0,Petrol,145.0,49.6,1.0,13950
bmw, 5 Series,2018,Semi-Auto,15032.0,Diesel,145.0,68.9,2.0,24498
vw, Touran,2016,Automatic,24157.0,Diesel,125.0,60.1,2.0,16800
bmw, 3 Series,2019,Manual,12824.0,Diesel,150.0,67.3,2.0,16698
vw, Passat,2020,Automatic,478.0,Petrol,145.0,42.8,1.5,25490
audi, TT,2017,Manual,14999.0,Petrol,150.0,47.1,1.8,18000
vw, Polo,2020,Manual,10.0,Petrol,145.0,52.3,1.0,16480
bmw, 5 Series,2016,Semi-Auto,30070.0,Diesel,30.0,62.8,2.0,16000
vw, Polo,2019,Manual,2710.0,Petrol,150.0,49.6,1.0,16790
vauxhall, Astra,2020,Manual,55.0,Petrol,145.0,54.3,1.2,16290
toyota, Yaris,2018,Automatic,9835.0,Hybrid,135.0,76.3,1.5,13260
toyota, Aygo,2017,Automatic,5416.0,Petrol,0.0,67.0,1.0,7995
vauxhall, Corsa,2014,Manual,51399.0,Petrol,125.0,51.4,1.4,4750
ford, Fiesta,2018,Manual,27461.0,Petrol,145.0,64.2,1.1,9500
ford, Fiesta,2013,Manual,55568.0,Diesel,0.0,,1.5,5640
merc, SL CLASS,2016,Automatic,45823.0,Diesel,30.0,70.6,2.1,16400
merc, A Class,2016,Automatic,42865.0,Petrol,200.0,42.8,2.0,17700
audi, Q5,2017,Semi-Auto,27838.0,Petrol,150.0,34.0,3.0,36490
vauxhall, Mokka X,2017,Manual,40678.0,Petrol,145.0,47.1,1.4,9260
vauxhall, Zafira,2016,Manual,27440.0,Petrol,200.0,42.2,1.4,10298
ford, S-MAX,2017,Manual,27330.0,Diesel,125.0,51.4,2.0,18491
hyundi, Tucson,2016,Manual,40297.0,Diesel,30.0,61.7,1.7,11498
toyota, Auris,2015,Automatic,11153.0,Hybrid,,70.6,1.8,13465
ford, Fiesta,2020,Manual,10.0,Petrol,145.0,49.6,1.0,18200
toyota, Verso,2014,Manual,51394.0,Diesel,30.0,62.8,1.6,7990
ford, B-MAX,2017,Manual,7121.0,Petrol,145.0,55.4,1.0,11500
vauxhall, Astra,2017,Automatic,31000.0,Petrol,125.0,50.4,1.4,9995
vw, Golf,2020,Manual,500.0,Petrol,145.0,49.6,1.5,21950
merc, C Class,2018,Automatic,33805.0,Diesel,145.0,65.7,2.1,14900
audi, RS3,2015,Semi-Auto,35395.0,Petrol,300.0,34.9,2.5,29250
merc, A Class,2017,Manual,35552.0,Diesel,150.0,68.9,1.5,14000
vauxhall, Mokka X,2017,Manual,5947.0,Petrol,200.0,42.2,1.6,10500
bmw, 5 Series,2015,Automatic,79340.0,Diesel,,62.8,2.0,11500
skoda, Yeti,2014,Manual,32078.0,Petrol,160.0,46.3,1.2,8199
vw, Arteon,2017,Automatic,32387.0,Petrol,150.0,38.7,2.0,21469
vw, T-Roc,2020,Manual,2243.0,Petrol,145.0,44.1,1.5,24490
ford, Kuga,2017,Manual,32813.0,Diesel,125.0,60.1,2.0,14545
vw, Tiguan,2019,Semi-Auto,2228.0,Petrol,,37.7,1.5,25490
ford, C-MAX,2019,Automatic,4000.0,Petrol,145.0,36.7,1.5,17995
toyota, C-HR,2018,Automatic,7310.0,Hybrid,135.0,74.3,1.8,21990
skoda, Kodiaq,2017,Automatic,33205.0,Petrol,145.0,44.8,1.4,21990
merc, C Class,2016,Automatic,,Hybrid,0.0,134.5,2.0,17400
merc, C Class,2016,Automatic,32720.0,Diesel,30.0,64.2,2.1,18950
vauxhall, Astra,2017,Manual,3650.0,Petrol,160.0,47.1,1.4,10995
hyundi, Tucson,2017,Semi-Auto,27299.0,Diesel,,57.6,1.7,14100
ford, Kuga,2018,Manual,4368.0,Petrol,145.0,39.2,1.5,20250
vauxhall, Adam,2016,Manual,12058.0,Petrol,125.0,53.3,1.2,7950
vw, Golf,2017,Manual,32345.0,Petrol,0.0,65.7,1.0,10990
audi, A6,2019,Automatic,5000.0,Diesel,145.0,47.9,2.0,30000
toyota, Aygo,2019,Manual,2570.0,Petrol,145.0,56.5,1.0,8790
vauxhall, Crossland X,2019,Manual,16000.0,Petrol,150.0,47.1,1.2,12995
bmw, 3 Series,2017,Semi-Auto,47896.0,Diesel,200.0,49.6,3.0,21500
ford, Fiesta,2016,Manual,8741.0,Petrol,125.0,,1.2,7389
ford, C-MAX,2015,Manual,53172.0,Diesel,30.0,61.4,1.6,6495
vauxhall, Astra,2019,Manual,12892.0,Diesel,145.0,78.5,1.6,13000
toyota, Prius,2016,Automatic,29608.0,Hybrid,0.0,85.6,1.8,18999
merc, A Class,2018,Semi-Auto,7575.0,Diesel,145.0,65.7,1.5,20000
vw, Golf,2016,Semi-Auto,24782.0,Petrol,30.0,53.3,1.4,13291
ford, Kuga,2017,Manual,61262.0,Diesel,30.0,64.2,1.5,10795
ford, Focus,2016,Manual,35199.0,Petrol,20.0,60.1,1.0,9897
audi, A7,2018,Semi-Auto,6850.0,Diesel,145.0,38.2,3.0,38995
merc, GLA Class,2019,Semi-Auto,10598.0,Diesel,145.0,67.3,2.1,23049
skoda, Octavia,2018,Manual,11877.0,Petrol,,42.8,2.0,20750
hyundi, Tucson,2017,Manual,44473.0,Diesel,145.0,54.3,2.0,15890
vauxhall, Astra,2016,Manual,23148.0,Diesel,,72.4,1.6,11495
vw, Polo,2019,Manual,7241.0,Petrol,145.0,48.7,1.0,12999
bmw, 2 Series,2020,Semi-Auto,914.0,Petrol,145.0,42.2,1.5,30000
ford, Fiesta,2016,Automatic,3840.0,Petrol,0.0,57.7,1.0,10000
skoda, Yeti,2017,Semi-Auto,45932.0,Petrol,125.0,,1.2,10499
vauxhall, Mokka X,2017,Manual,37792.0,Diesel,30.0,65.7,1.6,10500
ford, Ka+,2018,Manual,22199.0,Petrol,145.0,57.7,1.2,7600
bmw, 4 Series,2018,Automatic,48052.0,Petrol,145.0,48.7,2.0,16100
vw, Golf,2017,Manual,22291.0,Diesel,20.0,67.3,2.0,13999
ford, Grand C-MAX,2015,Manual,64000.0,Diesel,30.0,64.2,1.5,7999
ford, Focus,2019,Manual,10000.0,Petrol,145.0,60.1,1.0,16999
audi, A3,2019,Semi-Auto,6018.0,Diesel,145.0,52.3,1.6,19990
audi, A3,2015,Manual,130000.0,Diesel,0.0,74.3,1.6,6793
ford, B-MAX,2013,Manual,26259.0,Diesel,,70.6,1.6,6798
vw, Golf,2020,Manual,5017.0,Diesel,145.0,57.7,1.6,18995
bmw, 8 Series,2020,Semi-Auto,5490.0,Petrol,145.0,31.7,3.0,59990
audi, Q2,2017,Manual,46140.0,Diesel,145.0,61.4,1.6,16495
bmw, 1 Series,2016,Semi-Auto,16264.0,Diesel,30.0,,2.0,17052
ford, Fiesta,2019,Manual,2664.0,Petrol,145.0,,1.5,22000
ford, C-MAX,2017,Manual,20646.0,Diesel,150.0,68.9,1.5,11998
ford, S-MAX,2017,Manual,30478.0,Diesel,145.0,56.5,2.0,20495
vauxhall, Zafira,2016,Manual,27029.0,Petrol,200.0,42.2,1.4,10250
vw, Tiguan,2019,Manual,10.0,Diesel,145.0,42.2,2.0,26495
merc, GLA Class,2016,Automatic,20957.0,Diesel,125.0,56.5,2.1,19495
ford, Focus,2016,Automatic,25259.0,Petrol,125.0,51.4,1.0,10700
vw, Golf,2019,Manual,12141.0,Petrol,145.0,49.6,1.0,15490
vauxhall, Astra,2013,Manual,24522.0,Petrol,160.0,44.8,1.6,6591
merc, C Class,2015,Semi-Auto,21019.0,Diesel,20.0,64.2,2.1,17399
vauxhall, Mokka X,2017,Manual,17736.0,Petrol,200.0,42.2,1.6,10199
vauxhall, Grandland X,2018,Manual,30034.0,Diesel,150.0,56.5,1.5,16491
merc, E Class,2019,Automatic,1000.0,Diesel,145.0,45.6,2.0,34269
bmw, 3 Series,2019,Automatic,11204.0,Petrol,145.0,41.5,2.0,27995
audi, Q3,2020,Automatic,3911.0,Diesel,145.0,45.6,2.0,35995
merc, A Class,2013,Manual,54587.0,Diesel,30.0,62.8,1.8,10241
merc, E Class,2019,Semi-Auto,4998.0,Diesel,145.0,57.7,2.0,32980
skoda, Fabia,2019,Manual,10422.0,Petrol,145.0,50.4,1.0,8777
ford, Kuga,2018,Manual,,Diesel,145.0,,2.0,16499
audi, Q2,2017,Semi-Auto,36000.0,Petrol,145.0,52.3,1.4,18700
bmw, X3,2019,Automatic,8794.0,Diesel,145.0,36.7,3.0,38000
vw, Golf,2017,Manual,15932.0,Petrol,145.0,47.1,2.0,18998
ford, Fiesta,2018,Manual,21452.0,Petrol,145.0,65.7,1.0,10300
vauxhall, Corsa,2019,Manual,11008.0,Petrol,150.0,44.8,1.4,10698
bmw, 3 Series,2014,Manual,99920.0,Diesel,125.0,58.9,2.0,8000
vauxhall, Astra,2019,Manual,7091.0,Petrol,,51.4,1.4,13895
ford, Fiesta,2016,Manual,49030.0,Diesel,0.0,88.3,1.5,7691
vauxhall, Corsa,2019,Manual,1821.0,Petrol,145.0,43.5,1.4,9990
skoda, Octavia,2019,Semi-Auto,15192.0,Petrol,145.0,61.4,1.0,13898
merc, GLC Class,2017,Semi-Auto,24046.0,Diesel,145.0,56.5,2.1,30122
ford, Fiesta,2017,Manual,23403.0,Petrol,145.0,65.7,1.0,10200
ford, Fiesta,2019,Manual,9405.0,Petrol,145.0,55.4,1.0,16200
hyundi, Tucson,2017,Semi-Auto,28979.0,Diesel,125.0,57.6,1.7,14420
vw, Tiguan,2019,Manual,5000.0,Petrol,145.0,40.9,1.5,22950
vw, Polo,2016,Manual,10610.0,Petrol,20.0,60.1,1.0,9290
vauxhall, Insignia,2017,Manual,13411.0,Petrol,,47.1,1.5,14498
vauxhall, Corsa,2017,Manual,20014.0,Petrol,,55.4,1.4,7291
vw, Tiguan,2016,Semi-Auto,20860.0,Diesel,160.0,49.6,2.0,19798
ford, Fiesta,2017,Manual,7362.0,Petrol,145.0,65.7,1.0,10500
vw, Passat,2019,Semi-Auto,13.0,Petrol,150.0,33.2,2.0,30000
audi, Q5,2019,Automatic,10021.0,Diesel,145.0,,2.0,30000
ford, EcoSport,2017,Manual,,Diesel,145.0,64.2,1.5,10299
audi, A4,2016,Manual,24828.0,Petrol,,49.6,2.0,15674
merc, C Class,2015,Manual,50299.0,Diesel,20.0,70.6,1.6,12599
ford, Focus,2018,Manual,33946.0,Petrol,145.0,60.1,1.0,10295
vw, Sharan,2019,Semi-Auto,10817.0,Diesel,145.0,,2.0,22989
ford, B-MAX,2013,Manual,54321.0,Petrol,30.0,57.7,1.0,6272
audi, TT,2017,Semi-Auto,17413.0,Petrol,150.0,,2.0,28490
merc, A Class,2018,Semi-Auto,7939.0,Petrol,145.0,53.3,1.3,23780
skoda, Kodiaq,2019,Automatic,2883.0,Diesel,150.0,44.8,2.0,27291
bmw, X3,2020,Semi-Auto,2000.0,Hybrid,135.0,5.5,2.0,53995
merc, C Class,2013,Semi-Auto,77718.0,Diesel,30.0,64.2,2.1,7495
audi, R8,2014,Semi-Auto,19800.0,Petrol,570.0,22.8,4.2,51990
ford, Focus,2018,Manual,22279.0,Petrol,145.0,57.7,1.0,13495
vw, Passat,2015,Manual,63191.0,Diesel,20.0,68.9,2.0,8799
audi, A3,2019,Manual,5035.0,Diesel,145.0,49.6,1.6,18425
merc, C Class,2015,Semi-Auto,31878.0,Diesel,,65.7,2.1,13448
ford, Focus,2018,Manual,30370.0,Petrol,,58.9,1.0,10491
audi, TT,2016,Automatic,45182.0,Petrol,200.0,40.9,0.0,22500
toyota, Land Cruiser,2019,Semi-Auto,,Diesel,145.0,30.1,2.8,42995
vw, Arteon,2019,Semi-Auto,10301.0,Petrol,145.0,47.1,2.0,27981
bmw, 3 Series,2015,Manual,23293.0,Diesel,145.0,55.4,2.0,15800
merc, C Class,2019,Automatic,5904.0,Diesel,145.0,,2.0,28990
toyota, Aygo,2017,Manual,1000.0,Petrol,145.0,,1.0,8799
vw, Polo,2016,Manual,36001.0,Petrol,20.0,60.1,1.2,9299
skoda, Fabia,2016,Manual,19003.0,Petrol,20.0,60.1,1.2,8995
vauxhall, Mokka X,2016,Manual,42250.0,Petrol,200.0,42.2,1.6,9995
merc, E Class,2017,Semi-Auto,19577.0,Diesel,145.0,61.4,2.0,21450
vauxhall, Astra,2019,Manual,4489.0,Petrol,150.0,51.4,1.4,13995
vw, Golf,2019,Automatic,14905.0,Petrol,,44.8,1.0,16110
vauxhall, Meriva,2017,Manual,45779.0,Petrol,150.0,47.1,1.4,6495
hyundi, IX20,2015,Manual,12433.0,Petrol,125.0,50.4,1.4,7999
ford, Kuga,2017,Manual,20855.0,Diesel,145.0,60.1,2.0,14750
vw, Tiguan,2019,Semi-Auto,500.0,Diesel,145.0,37.2,1.5,28998
vauxhall, Zafira,2017,Manual,29688.0,Petrol,,42.2,1.4,10695
ford, Focus,2008,Automatic,84500.0,Petrol,260.0,36.7,1.6,2595
vw, Polo,2017,Manual,57909.0,Petrol,145.0,60.1,1.2,8600
ford, Fiesta,2018,Manual,15675.0,Petrol,145.0,,1.0,10500
merc, B Class,2017,Manual,16941.0,Diesel,145.0,68.9,1.5,13862
bmw, 5 Series,2009,Automatic,87000.0,Diesel,160.0,50.4,2.0,5995
vw, CC,2016,Semi-Auto,13841.0,Petrol,200.0,39.2,1.8,14302
bmw, X5,2016,Automatic,36996.0,Diesel,200.0,47.1,3.0,29999
ford, Fiesta,2018,Manual,9131.0,Petrol,145.0,58.9,1.0,12500
vauxhall, Combo Life,2018,Manual,550.0,Diesel,,53.3,1.5,12495
hyundi, I20,2019,Manual,12884.0,Petrol,150.0,46.3,1.2,9750
vw, Tiguan,2018,Semi-Auto,18122.0,Diesel,145.0,49.6,2.0,19595
vauxhall, Insignia,2017,Manual,50500.0,Diesel,145.0,68.9,1.6,7999
vw, Golf,2019,Manual,8000.0,Diesel,145.0,57.7,1.6,17000
bmw, 1 Series,2017,Semi-Auto,24000.0,Petrol,145.0,,3.0,22995
merc, C Class,2016,Semi-Auto,30611.0,Diesel,30.0,64.2,2.1,19699
vauxhall, Insignia,2016,Manual,50625.0,Petrol,125.0,50.4,1.4,7999
audi, A1,2013,Automatic,29180.0,Petrol,30.0,54.3,1.4,9995
merc, CL Class,2015,Automatic,41100.0,Diesel,,67.3,2.1,17995
ford, Kuga,2015,Manual,41347.0,Diesel,145.0,54.3,2.0,10995
ford, Focus,2017,Semi-Auto,30120.0,Diesel,30.0,,2.0,16700
merc, C Class,2016,Automatic,24909.0,Diesel,30.0,64.2,1.6,16750
vw, Polo,2017,Manual,10027.0,Petrol,20.0,60.1,1.2,11290
skoda, Octavia,2016,Manual,31070.0,Diesel,0.0,74.3,1.6,9600
vw, Polo,2017,Semi-Auto,29833.0,Petrol,20.0,60.1,1.2,11099
vw, Tiguan,2016,Manual,27288.0,Diesel,125.0,58.9,2.0,17999
bmw, i8,2017,Automatic,17580.0,Hybrid,0.0,134.5,1.5,52495
ford, Fiesta,2017,Manual,,Petrol,145.0,65.7,1.0,12090
merc, E Class,2019,Automatic,7800.0,Diesel,145.0,45.6,2.0,33480
ford, C-MAX,2016,Manual,23512.0,Diesel,30.0,64.2,2.0,10400
audi, Q3,2019,Automatic,6698.0,Petrol,,30.7,2.0,35866
vw, Golf,2016,Manual,17957.0,Diesel,20.0,72.4,1.6,10995
merc, C Class,2014,Semi-Auto,39501.0,Diesel,20.0,64.2,2.1,14999
toyota, Yaris,2017,Automatic,6150.0,Hybrid,0.0,78.0,1.5,14995
merc, E Class,2019,Semi-Auto,7534.0,Diesel,,67.3,2.0,25764
ford, Galaxy,2016,Manual,10265.0,Diesel,125.0,56.5,2.0,19500
toyota, RAV4,2013,Automatic,30524.0,Diesel,260.0,42.2,2.2,12495
vw, Passat,2015,Manual,73000.0,Diesel,20.0,68.9,2.0,8995
ford, Fiesta,2018,Manual,6776.0,Petrol,145.0,65.7,1.0,13000
skoda, Fabia,2019,Manual,16301.0,Petrol,145.0,50.4,1.0,8495
bmw, 3 Series,2019,Semi-Auto,11454.0,Petrol,145.0,47.9,2.0,23685
merc, A Class,2019,Automatic,1499.0,Diesel,145.0,,1.5,25690
merc, A Class,2019,Semi-Auto,3778.0,Petrol,150.0,35.3,2.0,34799
bmw, 5 Series,2013,Automatic,73876.0,Diesel,145.0,55.4,3.0,11299
audi, Q3,2011,Manual,35577.0,Petrol,235.0,38.7,2.0,10599
merc, C Class,2013,Manual,57000.0,Diesel,160.0,52.3,2.1,10999
vw, Arteon,2018,Semi-Auto,26009.0,Petrol,,47.1,2.0,22175
skoda, Fabia,2016,Manual,25832.0,Petrol,20.0,60.1,1.2,8200
bmw, 3 Series,2014,Automatic,91000.0,Diesel,145.0,55.4,2.0,11990
audi, A1,2019,Manual,6000.0,Petrol,145.0,47.9,1.0,25990
vw, Golf,2015,Manual,35381.0,Petrol,30.0,53.3,1.4,10298
toyota, RAV4,2016,Automatic,31186.0,Hybrid,20.0,57.6,2.5,19995
vauxhall, Mokka,2017,Manual,17781.0,Petrol,,42.2,1.6,10800
ford, Fiesta,2017,Manual,31767.0,Petrol,145.0,62.8,1.0,10700
vw, Golf,2019,Semi-Auto,12.0,Diesel,145.0,52.3,2.0,23498
merc, A Class,2016,Automatic,47000.0,Diesel,20.0,74.3,1.5,13490
merc, GLE Class,2016,Semi-Auto,38942.0,Diesel,260.0,42.8,3.0,25980
vauxhall, Zafira,2016,Manual,25328.0,Petrol,200.0,42.2,1.4,10798
